"P.NmPrj";"P.QdrRef";"B.NmBra";"A.VrsAny";"A.DatAny";"M.CleMtr";"M.NmMtr";"M.DmnMtr";"M.TypMtr";"M.TopVal";"MV.ValGbl";"MV.VarPndPedRef"
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"reopened_issues";"Reopened Issues";"Issues";"INT";-1;8.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"complexity";"Cyclomatic Complexity";"Complexity";"INT";-1;450.00;13.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"files";"Files";"Size";"INT";-1;65.00;12.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"functions";"Functions";"Size";"INT";-1;250.00;3.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"security_rating";"Security Rating";"Security";"RATING";-1;4.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_security_rating";"Security Rating on New Code";"Security";"RATING";-1;1.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"sqale_index";"Technical Debt";"Maintainability";"WORK_DUR";-1;5582.00;-352.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"sqale_debt_ratio";"Technical Debt Ratio";"Maintainability";"PERCENT";-1;1.50;-0.20
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_technical_debt";"Added Technical Debt";"Maintainability";"WORK_DUR";-1;196.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"blocker_violations";"Blocker Issues";"Issues";"INT";-1;4.00;4.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"bugs";"Bugs";"Reliability";"INT";-1;5.00;2.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"classes";"Classes";"Size";"INT";-1;22.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"code_smells";"Code Smells";"Maintainability";"INT";-1;140.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"cognitive_complexity";"Cognitive Complexity";"Complexity";"INT";-1;166.00;4.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"comment_lines";"Comment Lines";"Size";"INT";1;2798.00;59.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"comment_lines_density";"Comments (%)";"Size";"PERCENT";1;18.60;-0.10
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"branch_coverage";"Condition Coverage";"Coverage";"PERCENT";1;74.50;3.60
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_branch_coverage";"Condition Coverage on New Code";"Coverage";"PERCENT";1;81.25;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_coverage";"Coverage on New Code";"Coverage";"PERCENT";1;85.71;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"critical_violations";"Critical Issues";"Issues";"INT";-1;17.00;5.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"conditions_to_cover";"Conditions to Cover";"Coverage";"INT";0;212.00;16.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_conditions_to_cover";"Conditions to Cover on New Code";"Coverage";"INT";0;48.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"confirmed_issues";"Confirmed Issues";"Issues";"INT";-1;0.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"coverage";"Coverage";"Coverage";"PERCENT";1;85.40;2.90
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"security_remediation_effort";"Security Remediation Effort";"Security";"WORK_DUR";-1;210.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_security_remediation_effort";"Security Remediation Effort on New Code";"Security";"WORK_DUR";-1;0.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"skipped_tests";"Skipped Unit Tests";"Coverage";"INT";-1;0.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"statements";"Statements";"Size";"INT";-1;2507.00;40.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_sqale_debt_ratio";"Technical Debt Ratio on New Code";"Maintainability";"PERCENT";-1;0.78;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"uncovered_conditions";"Uncovered Conditions";"Coverage";"INT";-1;54.00;-3.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_uncovered_conditions";"Uncovered Conditions on New Code";"Coverage";"INT";-1;9.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"uncovered_lines";"Uncovered Lines";"Coverage";"INT";-1;142.00;-27.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"new_uncovered_lines";"Uncovered Lines on New Code";"Coverage";"INT";-1;10.00;
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"test_execution_time";"Unit Test Duration";"Coverage";"MILLISEC";-1;24637.00;-781.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"test_errors";"Unit Test Errors";"Coverage";"INT";-1;0.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"test_failures";"Unit Test Failures";"Coverage";"INT";-1;0.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"tests";"Unit Tests";"Coverage";"INT";-1;28.00;17.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"test_success_density";"Unit Test Success (%)";"Coverage";"PERCENT";1;100.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"vulnerabilities";"Vulnerabilities";"Security";"INT";-1;4.00;0.00
"LRSP_Batch";"LRSP";"branches/19.L04";"V19-04-1912D";"2019-12-12 10:55:41";"wont_fix_issues";"Won't Fix Issues";"Issues";"INT";-1;0.00;0.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"directories";"Directories";"Size";"INT";-1;169.00;35.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"duplicated_blocks";"Duplicated Blocks";"Duplications";"INT";-1;544.00;10.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_duplicated_blocks";"Duplicated Blocks on New Code";"Duplications";"INT";-1;28.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"duplicated_files";"Duplicated Files";"Duplications";"INT";-1;127.00;6.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"duplicated_lines";"Duplicated Lines";"Duplications";"INT";-1;27891.00;639.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"duplicated_lines_density";"Duplicated Lines (%)";"Duplications";"PERCENT";-1;23.50;-4.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_duplicated_lines";"Duplicated Lines on New Code";"Duplications";"INT";-1;890.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_duplicated_lines_density";"Duplicated Lines on New Code (%)";"Duplications";"PERCENT";-1;3.43;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"effort_to_reach_maintainability_rating_a";"Effort to Reach Maintainability Rating A";"Maintainability";"WORK_DUR";-1;0.00;0.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"false_positive_issues";"False Positive Issues";"Issues";"INT";-1;0.00;0.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"info_violations";"Info Issues";"Issues";"INT";-1;31.00;11.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"violations";"Issues";"Issues";"INT";-1;2819.00;726.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"line_coverage";"Line Coverage";"Coverage";"PERCENT";1;27.30;3.90
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_line_coverage";"Line Coverage on New Code";"Coverage";"PERCENT";1;35.65;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"lines";"Lines";"Size";"INT";-1;118933.00;19973.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"ncloc";"Lines of Code";"Size";"INT";-1;40372.00;7092.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"lines_to_cover";"Lines to Cover";"Coverage";"INT";-1;13661.00;5401.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_lines_to_cover";"Lines to Cover on New Code";"Coverage";"INT";-1;5705.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"sqale_rating";"Maintainability Rating";"Maintainability";"RATING";-1;1.00;0.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_maintainability_rating";"Maintainability Rating on New Code";"Maintainability";"RATING";-1;1.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"major_violations";"Major Issues";"Issues";"INT";-1;845.00;426.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"minor_violations";"Minor Issues";"Issues";"INT";-1;1842.00;288.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_blocker_violations";"New Blocker Issues";"Issues";"INT";-1;0.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_bugs";"New Bugs";"Reliability";"INT";-1;5.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_code_smells";"New Code Smells";"Maintainability";"INT";-1;734.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_critical_violations";"New Critical Issues";"Issues";"INT";-1;0.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_info_violations";"New Info Issues";"Issues";"INT";-1;11.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_violations";"New Issues";"Issues";"INT";-1;743.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_lines";"New Lines";"Size";"INT";-1;25940.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_major_violations";"New Major Issues";"Issues";"INT";-1;434.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_minor_violations";"New Minor Issues";"Issues";"INT";-1;298.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_vulnerabilities";"New Vulnerabilities";"Security";"INT";-1;4.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"open_issues";"Open Issues";"Issues";"INT";-1;2819.00;726.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"reliability_rating";"Reliability Rating";"Reliability";"RATING";-1;5.00;0.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_reliability_rating";"Reliability Rating on New Code";"Reliability";"RATING";-1;3.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"reliability_remediation_effort";"Reliability Remediation Effort";"Reliability";"WORK_DUR";-1;2110.00;-25.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_reliability_remediation_effort";"Reliability Remediation Effort on New Code";"Reliability";"WORK_DUR";-1;55.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"reopened_issues";"Reopened Issues";"Issues";"INT";-1;0.00;0.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"complexity";"Cyclomatic Complexity";"Complexity";"INT";-1;6957.00;1007.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"files";"Files";"Size";"INT";-1;688.00;143.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"functions";"Functions";"Size";"INT";-1;4906.00;797.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"security_rating";"Security Rating";"Security";"RATING";-1;3.00;0.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_security_rating";"Security Rating on New Code";"Security";"RATING";-1;2.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"sqale_index";"Technical Debt";"Maintainability";"WORK_DUR";-1;33503.00;3156.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"sqale_debt_ratio";"Technical Debt Ratio";"Maintainability";"PERCENT";-1;2.80;-0.20
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_technical_debt";"Added Technical Debt";"Maintainability";"WORK_DUR";-1;3361.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"blocker_violations";"Blocker Issues";"Issues";"INT";-1;8.00;7.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"bugs";"Bugs";"Reliability";"INT";-1;201.00;-1.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"classes";"Classes";"Size";"INT";-1;547.00;75.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"code_smells";"Code Smells";"Maintainability";"INT";-1;2594.00;723.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"cognitive_complexity";"Cognitive Complexity";"Complexity";"INT";-1;3715.00;203.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"comment_lines";"Comment Lines";"Size";"INT";1;30196.00;1456.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"comment_lines_density";"Comments (%)";"Size";"PERCENT";1;42.80;-3.50
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"branch_coverage";"Condition Coverage";"Coverage";"PERCENT";1;13.80;-0.20
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_branch_coverage";"Condition Coverage on New Code";"Coverage";"PERCENT";1;15.61;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_coverage";"Coverage on New Code";"Coverage";"PERCENT";1;30.15;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"critical_violations";"Critical Issues";"Issues";"INT";-1;93.00;-6.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"conditions_to_cover";"Conditions to Cover";"Coverage";"INT";0;5045.00;1947.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_conditions_to_cover";"Conditions to Cover on New Code";"Coverage";"INT";0;2159.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"confirmed_issues";"Confirmed Issues";"Issues";"INT";-1;0.00;0.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"coverage";"Coverage";"Coverage";"PERCENT";1;23.70;2.80
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"security_remediation_effort";"Security Remediation Effort";"Security";"WORK_DUR";-1;620.00;70.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_security_remediation_effort";"Security Remediation Effort on New Code";"Security";"WORK_DUR";-1;70.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"skipped_tests";"Skipped Unit Tests";"Coverage";"INT";-1;0.00;0.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"statements";"Statements";"Size";"INT";-1;14019.00;1869.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_sqale_debt_ratio";"Technical Debt Ratio on New Code";"Maintainability";"PERCENT";-1;1.28;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"uncovered_conditions";"Uncovered Conditions";"Coverage";"INT";-1;4351.00;1686.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_uncovered_conditions";"Uncovered Conditions on New Code";"Coverage";"INT";-1;1822.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"uncovered_lines";"Uncovered Lines";"Coverage";"INT";-1;9929.00;3605.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"new_uncovered_lines";"Uncovered Lines on New Code";"Coverage";"INT";-1;3671.00;
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"test_execution_time";"Unit Test Duration";"Coverage";"MILLISEC";-1;6081.00;618.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"test_errors";"Unit Test Errors";"Coverage";"INT";-1;0.00;0.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"test_failures";"Unit Test Failures";"Coverage";"INT";-1;0.00;0.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"tests";"Unit Tests";"Coverage";"INT";-1;135.00;17.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"test_success_density";"Unit Test Success (%)";"Coverage";"PERCENT";1;100.00;0.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"vulnerabilities";"Vulnerabilities";"Security";"INT";-1;24.00;4.00
"AGDI";"AGDI";"master";"V19-04-1912A";"2019-12-12 11:38:47";"wont_fix_issues";"Won't Fix Issues";"Issues";"INT";-1;18.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"directories";"Directories";"Size";"INT";-1;88.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"duplicated_blocks";"Duplicated Blocks";"Duplications";"INT";-1;18.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_duplicated_blocks";"Duplicated Blocks on New Code";"Duplications";"INT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"duplicated_files";"Duplicated Files";"Duplications";"INT";-1;15.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"duplicated_lines";"Duplicated Lines";"Duplications";"INT";-1;653.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"duplicated_lines_density";"Duplicated Lines (%)";"Duplications";"PERCENT";-1;3.30;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_duplicated_lines";"Duplicated Lines on New Code";"Duplications";"INT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_duplicated_lines_density";"Duplicated Lines on New Code (%)";"Duplications";"PERCENT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"effort_to_reach_maintainability_rating_a";"Effort to Reach Maintainability Rating A";"Maintainability";"WORK_DUR";-1;0.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"false_positive_issues";"False Positive Issues";"Issues";"INT";-1;2.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"info_violations";"Info Issues";"Issues";"INT";-1;1.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"violations";"Issues";"Issues";"INT";-1;43.00;1.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"line_coverage";"Line Coverage";"Coverage";"PERCENT";1;92.10;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"lines";"Lines";"Size";"INT";-1;19842.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"ncloc";"Lines of Code";"Size";"INT";-1;9292.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"lines_to_cover";"Lines to Cover";"Coverage";"INT";-1;2360.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_lines_to_cover";"Lines to Cover on New Code";"Coverage";"INT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"sqale_rating";"Maintainability Rating";"Maintainability";"RATING";-1;1.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_maintainability_rating";"Maintainability Rating on New Code";"Maintainability";"RATING";-1;1.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"major_violations";"Major Issues";"Issues";"INT";-1;17.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"minor_violations";"Minor Issues";"Issues";"INT";-1;24.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_blocker_violations";"New Blocker Issues";"Issues";"INT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_bugs";"New Bugs";"Reliability";"INT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_code_smells";"New Code Smells";"Maintainability";"INT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_critical_violations";"New Critical Issues";"Issues";"INT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_info_violations";"New Info Issues";"Issues";"INT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_violations";"New Issues";"Issues";"INT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_lines";"New Lines";"Size";"INT";-1;31.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_major_violations";"New Major Issues";"Issues";"INT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_minor_violations";"New Minor Issues";"Issues";"INT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_vulnerabilities";"New Vulnerabilities";"Security";"INT";-1;0.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"open_issues";"Open Issues";"Issues";"INT";-1;43.00;1.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"reliability_rating";"Reliability Rating";"Reliability";"RATING";-1;1.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"new_reliability_rating";"Reliability Rating on New Code";"Reliability";"RATING";-1;1.00;
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"reliability_remediation_effort";"Reliability Remediation Effort";"Reliability";"WORK_DUR";-1;0.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"reopened_issues";"Reopened Issues";"Issues";"INT";-1;0.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"complexity";"Cyclomatic Complexity";"Complexity";"INT";-1;1730.00;0.00
"GSVI";"GSVI";"master";"V01-01-1912";"2019-12-12 14:02:27";"files";"Files";"Size";"INT";-1;279.00;0.00
